,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
552,1016,1969,1969,347,670,1969,1969,1969,670,1969,569,75,75,569,1745,1722,274,1016,780,569,347,274,274,569,670,347,569,1745,1532,1532,347,1745,1745,780,1016,1016,1722,780,1532,569,851,1745,274,1016,1016,75,851,1722,569,703,347,569,1532,1722,1016,1532,1969,780,1016,1969,347,1745,75,569,1016,1745,569,347,703,1016,703,569,347,1722,1722,851,1745,670,851,1532,703,274,780,1532,1745,347,1722,1722,1532,1532,670,1969,1722,780,274,703,703,851,780,670,851.0,1969.0,780.0,703.0,1016.0,569.0,1722.0,569.0,851.0,1722.0,1016.0,75.0,569.0,274.0,851.0,1722.0,703.0,1016.0,780.0,1722.0,569.0,780.0,780.0,1745.0,1532.0,1532.0,1722.0,347.0,1722.0,703.0,75.0,569.0,1532.0,670.0,1016.0,670.0,670.0,75.0,1722.0,851.0,1532.0,1969.0,274.0,347.0,1969.0,1016.0,780.0,1016.0,1969.0,1532.0,1722.0,569.0,1722.0,1722.0,780.0,851.0,1016.0,1745.0,1969.0,851.0,1016.0,703.0,1722.0,1745.0,851.0,1722.0,1969.0,1722.0,1969.0,703.0,347.0,274.0,1016.0,851.0,780.0,1532.0,1016.0,703.0,703.0,75.0,274.0,1722.0,75.0,1745.0,569.0,569.0,780.0,569.0,,,,,,,,,,,
553,1175,1175,402,402,1051,326,32,32,231,231,1175,1051,1773,231,1773,1273,1773,1773,1193,1273,1508,927,1903,927,769,32,927,1773,769,326,1773,326,1508,769,1508,1273,402,769,402,1051,231,927,769,402,769,1273,326,1903,231,1193,1273,1508,326,32,1273,1193,1508,1508,1175,769,1051,1903,769,326,231,1175,32,1051,1773,1051,326,1175,402,231,1193,1193,1193,326,1175,1273,1903,1193,769,1273,1193,402,32,769,402,231,1903,1508,1508,927,927,1051,769,1773,1508,1903,1175.0,1175.0,1273.0,927.0,769.0,1273.0,927.0,402.0,1273.0,1903.0,1903.0,1193.0,1051.0,231.0,326.0,1051.0,927.0,769.0,1273.0,1903.0,402.0,1903.0,32.0,402.0,231.0,1273.0,1903.0,1273.0,1273.0,1175.0,1175.0,1508.0,1773.0,231.0,1273.0,1773.0,1508.0,1175.0,1193.0,402.0,1273.0,1051.0,1903.0,1175.0,402.0,402.0,1051.0,1903.0,326.0,769.0,1193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,1334,1770,664,611,1379,598,611,898,1334,1334,397,898,44,156,664,1334,479,898,1379,1334,598,1379,156,611,1770,598,898,598,479,1770,611,44,1334,381,1936,479,664,1936,898,381,397,598,1379,611,664,381,611,898,381,898,1379,611,479,156,156,1936,664,397,381,598,611,1334,611,898,381,156,611,898,156,397,1936,664,611,1936,156,598,381,898,44,1936,1334,156,381,44,598,664,898,1334,1936,1379,898,397,898,381,598,611,1770,381,1770,1379,156.0,479.0,1334.0,598.0,1770.0,397.0,44.0,1379.0,611.0,397.0,381.0,664.0,479.0,1770.0,898.0,1936.0,44.0,611.0,1770.0,611.0,611.0,1379.0,479.0,898.0,1334.0,479.0,156.0,611.0,479.0,397.0,1379.0,664.0,1379.0,598.0,598.0,44.0,1334.0,1379.0,664.0,664.0,1936.0,156.0,381.0,611.0,397.0,381.0,44.0,1770.0,381.0,381.0,44.0,598.0,1770.0,1334.0,1936.0,381.0,156.0,898.0,44.0,598.0,381.0,1770.0,156.0,1936.0,611.0,598.0,1334.0,479.0,611.0,479.0,44.0,898.0,1334.0,381.0,1334.0,1936.0,1334.0,664.0,664.0,44.0,1379.0,598.0,898.0,44.0,664.0,898.0,1936.0,381.0,44.0,397.0,479.0,,,,,,,,
555,350,484,1026,1026,887,484,1511,136,1159,1959,887,847,1645,350,484,654,495,1645,1159,366,366,1645,1959,1645,1120,1830,63,1047,1959,1026,1120,1807,1159,495,1645,1959,1959,484,1047,1026,1645,887,1807,495,484,1645,654,1159,63,1830,1645,847,63,1159,1830,1120,1120,847,350,63,1159,1830,654,1807,887,1830,1120,495,484,1026,887,1645,495,1830,1159,495,484,1047,484,366,1645,495,1511,1026,1807,1830,847,366,1645,350,1959,1911,887,495,1911,136,1120,1408,1026,1911,1408.0,1408.0,366.0,1047.0,1830.0,1807.0,1120.0,1120.0,1645.0,1047.0,1026.0,63.0,1511.0,1645.0,484.0,887.0,63.0,63.0,847.0,484.0,1159.0,1120.0,1911.0,495.0,1120.0,136.0,654.0,350.0,136.0,1911.0,1645.0,1807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,407,667,136,1368,96,1070,1280,839,136,78,1748,1748,1263,1070,136,863,1368,1350,78,1070,1748,667,667,1368,667,96,1263,96,1280,839,1263,96,839,1280,863,839,78,96,1748,1070,1263,1748,1280,1280,78,1350,96,1070,839,667,1280,1070,863,839,96,1350,407,1748,78,1748,96,667,863,1368,1070,839,1748,96,1070,78,1070,96,136,1070,136,1350,1070,1263,839,1070,407,1368,96,667,1350,839,96,1070,96,407,839,1748,1263,96,78,1263,839,1748,1350,1350,1368.0,667.0,1070.0,839.0,78.0,1070.0,1748.0,839.0,136.0,667.0,407.0,863.0,1748.0,136.0,1280.0,96.0,1368.0,1748.0,96.0,407.0,1263.0,407.0,136.0,1070.0,863.0,863.0,1263.0,863.0,1070.0,1280.0,839.0,839.0,839.0,1280.0,1368.0,1748.0,78.0,1748.0,407.0,1280.0,407.0,1368.0,1280.0,96.0,96.0,1368.0,1280.0,839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,1346,1682,1959,84,1682,1273,1201,84,1273,181,1201,766,1346,1422,241,539,1346,1243,1682,981,1346,766,52,52,52,1682,1346,539,981,981,1201,1201,1201,1422,539,1959,84,52,181,269,1422,1201,181,181,84,1346,1273,84,269,1243,269,1243,1273,539,1346,241,1959,539,52,84,766,1422,1959,1682,1201,1422,981,1422,539,241,1201,181,539,181,241,766,84,1422,1422,539,1346,269,539,981,1243,1346,52,241,1959,1346,181,1959,269,766,269,1682,539,1201,1422,181,1682.0,181.0,539.0,241.0,539.0,1243.0,1243.0,1243.0,1243.0,1346.0,766.0,84.0,52.0,1346.0,1201.0,1273.0,766.0,1273.0,52.0,766.0,539.0,52.0,766.0,981.0,269.0,1201.0,1273.0,1422.0,1243.0,1273.0,181.0,1273.0,1243.0,981.0,241.0,1346.0,181.0,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,1002,1688,1458,234,331,772,1022,1153,1458,1341,328,234,1022,234,1341,1688,1213,1052,829,425,234,814,1153,1002,829,1688,1052,814,802,1688,1458,1341,234,1153,814,1458,1341,829,784,1213,1022,829,1052,829,802,784,1688,1688,234,802,1688,1002,1571,1571,772,1002,331,1153,829,425,1169,1022,814,1052,1341,829,425,829,425,1169,1002,234,1458,234,802,1082,1169,772,1022,1571,1458,425,1571,1002,784,772,1002,328,1052,1688,425,784,425,1002,1022,1341,802,1213,802,1022,1458.0,328.0,331.0,1688.0,1571.0,784.0,1458.0,1169.0,829.0,1571.0,1688.0,1688.0,1458.0,234.0,784.0,1002.0,1052.0,1022.0,1022.0,234.0,425.0,829.0,814.0,1052.0,234.0,1571.0,814.0,1153.0,829.0,1153.0,1341.0,784.0,331.0,1571.0,1213.0,784.0,829.0,1213.0,1571.0,1153.0,1213.0,1002.0,829.0,1341.0,331.0,234.0,1082.0,1213.0,1213.0,234.0,772.0,772.0,784.0,328.0,1213.0,1052.0,1571.0,425.0,234.0,1458.0,1169.0,1341.0,1052.0,1082.0,425.0,784.0,1688.0,234.0,1052.0,802.0,1002.0,772.0,234.0,425.0,,,,,,,,,,,,,,,,,,,,,,,,,
559,1758,541,541,22,979,1206,1721,536,1206,1606,985,1706,979,1027,1234,985,1758,1706,1206,1027,1206,985,22,1027,979,1606,1234,1027,1758,777,801,1206,1606,1027,541,801,1758,536,777,491,541,1758,985,1206,1758,1721,536,801,541,979,22,979,1606,541,985,777,536,985,1206,541,985,1706,777,1027,1234,777,1606,541,1606,22,1706,1027,777,1706,22,22,985,1606,985,1706,1758,985,1206,1027,541,777,536,1721,985,1027,1758,22,1027,541,1758,1206,541,1706,1606,536,22.0,1234.0,777.0,777.0,536.0,985.0,491.0,801.0,979.0,1234.0,1758.0,979.0,1234.0,22.0,536.0,1758.0,1234.0,1234.0,801.0,22.0,979.0,1027.0,985.0,1721.0,777.0,1706.0,536.0,1234.0,1758.0,541.0,1606.0,1234.0,1758.0,1706.0,1758.0,1721.0,1027.0,979.0,1706.0,979.0,1758.0,1234.0,1234.0,1706.0,1606.0,22.0,1234.0,1206.0,985.0,1027.0,491.0,491.0,1606.0,536.0,1606.0,1706.0,1206.0,1606.0,1027.0,22.0,801.0,1606.0,1206.0,491.0,541.0,22.0,1758.0,491.0,1606.0,1758.0,1721.0,541.0,536.0,1206.0,,,,,,,,,,,,,,,,,,,,,,,,,
560,1057,1589,810,1589,1231,1972,1096,1972,569,629,1058,569,1057,1096,629,1593,810,1589,629,1057,1231,1058,1231,569,1972,1589,1057,810,1589,1589,1096,1231,1058,1589,1231,629,1231,1096,1589,629,1231,1096,1231,1972,810,1058,1593,629,569,1057,1096,810,1058,569,1589,569,1058,1231,569,1589,1589,629,629,1057,629,569,569,1972,810,810,1589,1096,569,1593,1058,1231,1972,1972,1589,1057,1058,629,569,1589,810,1057,1231,1593,1589,1593,1057,810,1096,1972,1231,1057,1231,1057,569,1589,569.0,629.0,1231.0,1593.0,1057.0,1096.0,1972.0,810.0,1058.0,1057.0,810.0,629.0,1096.0,1058.0,569.0,569.0,1593.0,1972.0,1096.0,1096.0,1057.0,629.0,1972.0,629.0,810.0,1058.0,1589.0,1593.0,1593.0,1231.0,1589.0,1972.0,810.0,1593.0,1589.0,1593.0,1972.0,1589.0,810.0,810.0,1058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,1678,387,1794,751,265,1794,1400,751,1678,1400,265,1794,690,842,751,1400,1678,751,12,1794,1678,387,387,418,418,842,1400,1765,842,418,842,1794,690,690,387,690,1794,842,1765,1765,265,12,418,751,12,751,1765,387,387,387,12,1400,690,1400,1678,842,1794,418,387,418,418,12,12,12,1678,387,418,1678,1794,842,842,1765,265,265,1400,690,751,751,1765,387,1678,1678,418,1794,265,418,1765,751,842,387,418,387,387,12,387,1400,751,265,1400,1794,1765.0,418.0,1794.0,265.0,418.0,1794.0,12.0,418.0,690.0,1400.0,387.0,12.0,12.0,1765.0,690.0,1400.0,265.0,265.0,1765.0,418.0,387.0,387.0,418.0,12.0,751.0,1400.0,1400.0,690.0,1678.0,1765.0,690.0,751.0,842.0,1794.0,12.0,265.0,265.0,1400.0,265.0,751.0,12.0,387.0,265.0,690.0,418.0,1400.0,1765.0,1794.0,842.0,1765.0,1400.0,1765.0,751.0,12.0,1678.0,1400.0,387.0,842.0,418.0,1400.0,751.0,751.0,1678.0,12.0,418.0,387.0,265.0,1794.0,842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1690,979,1479,847,703,1318,919,911,1302,23,1302,1302,1318,911,1690,979,1872,911,847,847,421,659,1479,1088,703,911,1302,1771,1726,847,979,1479,421,847,1835,1088,1771,421,659,1690,911,90,1302,23,1726,1302,1835,919,1726,1835,1835,703,847,1302,381,1771,1318,1690,381,1726,1726,90,1088,979,911,90,381,1771,1726,23,911,1690,1479,1690,1771,381,1318,1835,659,911,1690,659,23,421,659,1088,919,1872,703,381,911,1771,1479,1771,1771,847,703,1302,1302,381,1302.0,1088.0,1771.0,911.0,421.0,23.0,659.0,1872.0,90.0,703.0,847.0,847.0,1771.0,1302.0,1872.0,919.0,421.0,1088.0,911.0,1479.0,847.0,919.0,659.0,847.0,23.0,1835.0,1771.0,1835.0,1318.0,23.0,911.0,911.0,979.0,1088.0,703.0,1690.0,919.0,659.0,381.0,381.0,1726.0,1088.0,90.0,911.0,1088.0,23.0,1771.0,1771.0,1726.0,421.0,1302.0,847.0,1318.0,703.0,90.0,1318.0,1835.0,1726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,29,1093,1615,271,1817,578,29,1093,348,1623,9,1615,1615,9,1047,1391,1764,1555,1688,1688,271,990,348,1623,1817,9,29,1093,578,686,1688,1047,1817,1555,1555,29,19,19,1817,348,1688,1093,19,1555,990,29,990,1623,1047,578,578,1817,9,271,1615,1688,1391,686,1047,1391,1623,990,1047,1623,1047,1391,1391,1615,29,578,348,1688,990,29,19,29,29,578,1093,29,1688,1391,1047,1093,29,19,1764,1615,348,1817,1419,578,348,1555,9,1615,271,1615,1555,1615,348.0,1817.0,1623.0,1391.0,1093.0,1047.0,9.0,686.0,348.0,686.0,1623.0,1047.0,1419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,385,153,992,653,385,481,1221,153,253,992,153,992,912,653,385,912,916,153,1221,481,481,992,912,912,253,992,153,912,385,153,253,638,153,912,916,385,638,992,1641,992,1221,992,653,912,1641,153,992,253,992,916,638,912,481,253,653,153,638,1221,992,916,916,1221,653,481,1641,916,1641,153,653,912,253,638,912,638,992,253,153,153,1641,992,916,653,916,1221,916,153,653,992,481,481,653,912,638,1641,912,1221,1221,481,153,253,1641.0,653.0,916.0,1641.0,638.0,653.0,1641.0,638.0,992.0,481.0,912.0,153.0,916.0,1641.0,992.0,481.0,253.0,912.0,481.0,1221.0,916.0,638.0,653.0,481.0,385.0,481.0,912.0,1641.0,153.0,653.0,385.0,385.0,385.0,992.0,385.0,385.0,916.0,638.0,253.0,653.0,153.0,992.0,253.0,912.0,153.0,638.0,253.0,253.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,6,1932,737,1932,6,190,323,523,323,737,1070,1444,190,210,935,210,1444,799,323,6,330,737,1444,720,1444,1070,1070,935,737,720,935,1596,330,523,130,799,190,1932,210,1596,6,130,6,330,190,190,523,1596,737,737,799,6,210,523,1444,130,523,1444,1596,130,1070,130,210,6,6,799,6,1444,1596,190,799,1070,523,720,330,1444,6,6,210,1444,1932,6,1596,130,1596,210,1596,523,1070,210,1596,323,523,1070,1444,6,935,330,1932,523,1070.0,190.0,210.0,799.0,737.0,799.0,1596.0,720.0,1596.0,935.0,1444.0,323.0,720.0,6.0,1444.0,190.0,799.0,1596.0,6.0,1444.0,330.0,130.0,330.0,1070.0,799.0,737.0,1444.0,935.0,1596.0,799.0,1070.0,210.0,6.0,935.0,210.0,799.0,1070.0,323.0,130.0,935.0,6.0,1444.0,1444.0,720.0,1070.0,1596.0,1444.0,190.0,1070.0,799.0,330.0,190.0,1596.0,130.0,1070.0,323.0,1932.0,720.0,1932.0,6.0,1444.0,737.0,130.0,737.0,6.0,1444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,526,1743,1905,1044,1743,1044,1623,1505,1996,1623,1623,564,1670,1905,1446,581,1996,563,1996,1418,1996,563,1505,891,658,1418,564,1623,1044,526,1446,1044,1670,1044,1996,824,891,1623,563,1446,1446,1505,581,1623,1418,1996,1505,1505,1623,1743,581,581,1418,1670,891,526,824,1418,1505,891,1743,1446,1418,658,1905,1044,891,526,1044,1670,581,1996,1623,658,526,526,1743,824,891,526,1505,563,564,1670,1505,891,1446,564,824,824,1905,1623,563,564,824,1623,658,824,1418,1418,1996.0,526.0,824.0,581.0,1505.0,1743.0,1743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1522,1623,1623,584,1773,586,1522,1950,1249,1773,1424,1454,366,504,1424,1950,1773,1522,1068,1068,1424,1522,1068,1773,586,1068,1773,366,586,578,583,1249,504,578,1424,1525,1525,1454,818,1454,504,1068,504,1773,584,504,586,504,1950,366,586,583,1522,578,583,586,584,1623,1623,366,1249,586,578,504,1773,1773,583,1773,1068,504,1773,583,1623,1424,1522,1454,584,1525,1773,1454,584,586,1623,578,584,578,1424,1424,1068,1950,583,1525,584,583,586,1249,1623,584,1773,504,584.0,578.0,1773.0,586.0,818.0,1454.0,1068.0,578.0,1525.0,1249.0,504.0,1525.0,366.0,1068.0,1068.0,1950.0,1249.0,1950.0,583.0,583.0,1623.0,1249.0,1424.0,1623.0,1424.0,504.0,504.0,1773.0,1522.0,504.0,818.0,818.0,1522.0,584.0,1950.0,584.0,366.0,366.0,1249.0,1950.0,584.0,1773.0,504.0,586.0,1424.0,578.0,504.0,1424.0,1525.0,583.0,818.0,1068.0,583.0,1623.0,578.0,1249.0,818.0,1525.0,366.0,1249.0,1773.0,504.0,366.0,818.0,584.0,1454.0,818.0,366.0,578.0,1424.0,1454.0,1522.0,583.0,1424.0,583.0,1525.0,366.0,1068.0,818.0,583.0,583.0,1525.0,1249.0,366.0,,,,,,,,,,,,,,,
568,900,259,308,663,1208,724,1819,347,1322,724,151,308,322,1500,1208,347,151,259,308,274,1322,1143,663,259,685,259,724,1500,1778,308,274,308,91,724,259,259,274,1322,1963,685,1322,1322,151,1963,1322,1208,1143,1322,91,259,724,854,151,91,900,685,663,1143,274,900,91,900,151,151,347,1500,854,308,308,274,724,724,1778,724,1500,1963,259,1778,1778,1322,1143,900,685,274,259,1143,900,347,1500,685,322,259,347,259,1778,900,1500,685,900,347,1778.0,274.0,685.0,663.0,347.0,1322.0,663.0,1819.0,308.0,308.0,1963.0,1143.0,724.0,724.0,685.0,1963.0,1963.0,854.0,663.0,663.0,1778.0,1963.0,322.0,685.0,1208.0,1819.0,274.0,1778.0,1500.0,151.0,1819.0,663.0,259.0,322.0,151.0,322.0,1500.0,259.0,347.0,854.0,854.0,151.0,308.0,1819.0,259.0,151.0,1208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1125,972,1140,828,1845,843,1867,61,1845,1140,1107,1632,828,61,1125,1107,559,1867,1069,1140,1632,1140,972,1845,1069,61,1845,1107,1845,1107,828,1107,1125,1446,1140,1632,1632,1446,559,1107,843,1107,559,559,1140,972,1446,1107,1446,1446,1140,559,1867,61,1867,1632,828,1125,1446,1632,1140,559,1446,1140,1140,559,61,559,972,1107,559,1446,1845,1446,1107,828,972,1140,1125,1446,1140,1069,1446,1140,559,1867,1069,1107,1632,1125,1632,1107,1845,1140,559,1632,843,972,1845,1867,972.0,828.0,828.0,1140.0,1845.0,1446.0,559.0,559.0,559.0,61.0,1125.0,559.0,1140.0,1446.0,1069.0,828.0,1107.0,1125.0,559.0,828.0,1107.0,1069.0,1069.0,1867.0,61.0,1845.0,828.0,559.0,843.0,1140.0,1140.0,1069.0,1069.0,843.0,843.0,61.0,972.0,1867.0,1125.0,1107.0,1845.0,1632.0,1069.0,559.0,828.0,1140.0,1632.0,559.0,559.0,1632.0,61.0,1845.0,1867.0,559.0,1867.0,1069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,870,870,1419,1591,1629,1603,1564,1728,238,574,574,1839,1896,1629,29,1728,238,295,1591,1728,1591,307,295,1564,29,1419,1290,1419,295,1629,1564,238,295,574,1564,1290,1290,1896,1728,1290,1419,301,1629,1290,295,1564,1629,1290,1369,1629,1591,1728,870,1629,1564,574,1419,1418,301,238,1839,1629,1728,1629,1290,1629,1369,301,1369,574,1896,1839,1603,574,295,1829,1728,1290,1369,574,1419,1591,295,1728,1829,1419,1629,1418,870,1629,1564,1564,870,870,1564,238,1591,1603,1896,1629,238.0,1290.0,1728.0,1418.0,1829.0,29.0,1896.0,870.0,1839.0,301.0,29.0,301.0,870.0,1418.0,1369.0,1564.0,1829.0,870.0,1896.0,1839.0,307.0,1369.0,1418.0,307.0,1369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1687,611,1530,61,526,246,380,557,1530,1687,246,870,870,246,61,1530,1687,1530,775,218,1980,470,246,218,689,1636,870,1980,246,526,1980,611,775,526,1530,557,1665,1665,218,1530,1980,1687,218,870,218,1636,1665,470,689,557,1687,557,775,611,380,689,1530,775,246,61,611,470,557,380,1636,526,557,218,870,1980,61,1665,689,61,526,611,775,1530,1530,775,611,526,1636,870,557,1530,775,470,1665,1687,246,218,1687,246,775,526,870,689,1636,246,557.0,380.0,380.0,526.0,1530.0,1980.0,870.0,526.0,1530.0,218.0,380.0,470.0,380.0,526.0,557.0,1665.0,526.0,246.0,1687.0,61.0,246.0,218.0,557.0,218.0,611.0,1530.0,1980.0,61.0,611.0,380.0,611.0,470.0,689.0,611.0,246.0,1687.0,870.0,611.0,775.0,1980.0,1665.0,557.0,1980.0,1636.0,1530.0,526.0,1530.0,470.0,775.0,526.0,470.0,380.0,1636.0,775.0,1687.0,689.0,526.0,1665.0,246.0,870.0,218.0,380.0,1530.0,557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,1014,1037,27,161,25,1014,1599,539,1528,1514,25,826,1514,1053,1514,27,1133,1524,1517,601,1037,69,1599,1053,25,1133,1053,161,700,1014,1524,700,859,1014,1599,859,1514,1528,700,1528,1014,1517,1517,859,630,859,700,362,1599,539,69,601,1524,27,1517,1528,25,826,362,826,859,826,539,362,601,1133,700,1514,1014,700,25,1014,1528,1053,1014,601,630,700,1517,1053,630,1528,25,1014,601,1514,25,539,362,362,1014,362,1524,1517,601,539,25,1037,1599,25,539.0,859.0,1517.0,1599.0,859.0,1514.0,1014.0,69.0,1599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,1923,656,1699,1331,656,820,1341,23,1311,1331,1311,1311,820,656,1699,1311,1923,23,1791,23,1311,23,1923,23,1699,1311,1791,1699,656,23,1311,1331,1311,1699,23,820,1699,1311,820,1331,1341,1311,23,1311,1923,1923,656,1791,1341,820,1311,820,1923,656,23,1699,1331,1699,1699,866,1311,1699,23,1311,866,1331,1699,1923,23,1791,1923,820,866,820,866,820,1791,820,1699,1341,23,1699,1311,866,1341,656,1923,1923,23,1923,656,1331,1341,1699,1699,1923,23,1791,1699,1311,1791.0,1791.0,1699.0,656.0,820.0,1341.0,866.0,1791.0,656.0,23.0,1923.0,866.0,1311.0,820.0,1331.0,1341.0,1791.0,1331.0,1699.0,656.0,1699.0,1699.0,656.0,1923.0,866.0,656.0,1699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,1651,125,1533,1346,577,355,1346,899,1963,63,1685,1479,355,1479,1651,225,577,199,1533,63,222,874,125,199,1533,222,1346,219,171,952,952,577,899,874,1651,1685,899,222,199,899,1346,1963,874,125,1651,219,225,899,125,1963,225,355,171,225,1533,63,63,1651,171,1304,899,225,222,1304,952,874,1304,1346,1533,199,1963,1533,787,219,1685,1651,219,222,899,899,1651,1963,1304,1479,171,577,1346,874,219,125,355,1304,1479,219,355,1346,1963,1479,899,219,1963.0,125.0,899.0,1651.0,899.0,874.0,1963.0,952.0,1651.0,899.0,1651.0,125.0,219.0,225.0,1304.0,1963.0,1479.0,199.0,199.0,787.0,63.0,1651.0,874.0,63.0,874.0,1685.0,63.0,199.0,1304.0,952.0,1479.0,125.0,1533.0,63.0,125.0,171.0,355.0,1304.0,874.0,1685.0,1685.0,171.0,355.0,1533.0,225.0,225.0,225.0,1963.0,1963.0,1479.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,579,1028,1658,130,1028,1028,177,177,1065,177,1551,1285,600,714,600,1970,579,1874,1968,1874,987,829,1028,242,714,1874,1551,1970,579,1968,1968,1041,329,1970,242,1551,1041,1658,1065,242,329,1065,1285,987,329,987,1041,177,1688,714,579,1688,987,1028,1970,579,579,1285,1065,829,1970,1688,579,987,1688,1065,1028,1028,829,1065,329,1688,829,1968,1551,177,1065,1968,1658,1028,829,1689,1689,1028,242,329,1285,579,1970,600,714,130,829,329,242,177,1041,714,1970,1968,177.0,1041.0,1041.0,1874.0,1658.0,1041.0,600.0,1658.0,714.0,130.0,1658.0,1551.0,714.0,1041.0,1689.0,1688.0,1285.0,329.0,1041.0,987.0,714.0,829.0,1968.0,1041.0,1689.0,829.0,829.0,177.0,1028.0,1970.0,579.0,1874.0,1065.0,329.0,600.0,1970.0,177.0,987.0,130.0,1028.0,987.0,714.0,130.0,1285.0,714.0,1065.0,1658.0,1970.0,1041.0,987.0,1285.0,1065.0,1551.0,177.0,1551.0,1968.0,829.0,1689.0,1658.0,1970.0,1041.0,600.0,829.0,177.0,329.0,1874.0,714.0,1968.0,1285.0,714.0,829.0,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1459,1684,1196,1397,481,1196,1354,1196,1196,200,1779,1639,1955,586,200,1684,1779,1354,200,1955,1196,1684,1354,200,1459,1955,1354,1196,1196,586,1459,1397,1779,481,1779,1354,1354,200,200,1779,586,586,1639,1639,1779,1196,1955,200,1459,1639,1196,1459,1397,1639,1639,481,200,1459,1684,1684,1639,1684,1459,1779,1459,1196,1196,1779,1955,481,200,586,481,1684,1639,481,1196,200,481,1639,586,1955,481,1397,200,1639,200,1639,1459,200,1779,481,1955,1684,1684,200,1684,1196,1397,1354,1779.0,481.0,586.0,200.0,1459.0,586.0,481.0,1196.0,586.0,200.0,481.0,1354.0,586.0,1639.0,1196.0,1955.0,1639.0,1779.0,481.0,1955.0,1459.0,200.0,1955.0,1354.0,1354.0,1354.0,1639.0,586.0,1397.0,1196.0,481.0,481.0,481.0,200.0,1639.0,1459.0,1354.0,1779.0,1397.0,200.0,586.0,1354.0,1639.0,1779.0,1354.0,1639.0,1955.0,1196.0,481.0,1684.0,1639.0,1684.0,1639.0,1354.0,200.0,1196.0,1354.0,200.0,1459.0,1196.0,1397.0,1354.0,1684.0,1955.0,1639.0,1459.0,1955.0,1196.0,586.0,1639.0,1354.0,1684.0,200.0,1397.0,1955.0,1397.0,200.0,1196.0,586.0,1639.0,200.0,1639.0,1779.0,1955.0,1397.0,1779.0,1955.0,200.0,1955.0,1397.0,1354.0,1955.0,481.0,,,,,,
