title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,listeners,playcount,tags
Auf Der Mundharmonika,The Essential Marlene Dietrich,Marlene Dietrich,159.34649,0.616896385668,0.41650394637,1992,3160,7787,"female vocalists, oldies, German cabaret, cabaret, german"
Maloba pamba,Nouvel ordre,Emeneya,552.35873,0.214081713119,0.0,0,3,3,
Something's Missing,Any Given Thursday,John Mayer,407.45751,0.837947909189,0.788137758283,0,202842,1133578,"rock, john mayer, singer-songwriter, acoustic, pop"
6 6 6,Hey World,Ziggy Marley And The Melody Makers,335.90812,0.750479817142,0.538491127504,0,191,368,
Wiggle (Soul and R&B),The Little Giant Of Soul,Willie Clayton,287.08526,0.467054184666,0.37455792648,0,16,29,
Weight Of The World (Album Version),You Are Here,Dropline,226.40281,0.407528765914,0.29237942376,0,1,1,
Escuchame,La Historia,Carlos Ponce,195.5522,0.603550951818,0.303618163119,2003,5749,20614,"Spanish-Pop, latino, pop, male vocalists, romantico forever"
Coquí,Clásicas De Clásico,Conjunto Clasico,245.99465,0.492020053787,0.323956948267,0,108,133,
If I Know You,If I Know You,The Presets,351.32036,0.72486448152,0.524449470713,2008,99181,649077,"electronic, electro, dance, australian, electronica"
Unlove Me,Julie Roberts,Julie Roberts,192.46975,0.711497240423,0.421595992043,2004,9640,24056,"country, female vocalists, breakup, linedance, Country-Linedance"
Smoke Screen,Wicked Ways,Lily Holbrook,242.83383,0.580461349629,0.392141936436,0,724,2226,"beautiful, Lily Holbrook, download, ecto"
Nonfiction,Amorica,The Black Crowes,256.20853,0.797420740747,0.536400010793,1994,23033,86976,"rock, 90s, blues rock, Southern Rock, hard rock"
Ouverture,Le Mepris,Georges Delerue,113.73669,0.567800601258,0.373527170154,0,3119,7739,"soundtrackgdchill, Soundtrack, score, miaou, filmatic"
Money Make The World Go Around,T.O.S. (Terminate On Sight),G-Unit,254.09261,0.845373303812,0.534429713657,0,8602,24193,"Hip-Hop, rap, Gangsta Rap, 2000s, east coast rap"
Never Be Ready,City Of Black & White,Mat Kearney,215.74485,0.774798918726,0.543958210589,2009,41666,150149,"acoustic, singer-songwriter, indie, Love, rock"
Caroline,Jewel Lake,Bill Douglas,185.67791,0.489537502465,0.343389814615,0,500,7676,"piano, modern classical, solo piano"
Have Thine Own Way Lord,The Best of Marty Robbins,Marty Robbins,160.57424,0.609896793189,0.479045990995,0,20,84,
Don't Wanna Be Here (Album Version),Grand World,Cool For August,214.7522,0.434647100516,0.333196088535,1997,117,216,two
Stand,David Y Goliath,Pedro Aznar,194.61179,0.597702904211,0.437735968345,1995,1914,3601,"funk, cover, 90s, funky, Pedro Aznar"
The Door,Baby Why,Lenn Hammond,216.47628,0.399889942837,0.27639457641,0,606,1306,"reggae, dancehall, 2002, lovers rock, the door"
Liverpoolin pokia,Dirly dirly dee,Irwin Goodman,157.33506,0.517480571927,0.432804310302,1985,58,87,"iskelma, huumoria"
I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap),Daily Operation,Gang Starr Featuring Jeru The Damaja And Lil Dap,244.32281,0.705881776978,0.491178953749,1992,700,1261,
Got It Twisted,Amerikaz Nightmare,Mobb Deep,224.62649,0.772272160928,0.500119335075,2004,42555,157340,"rap, Gangsta Rap, Hip-Hop, chill, Hot Tracks"
Short On Ideas / One Last Cigarette,Pezcore,Less Than Jake,257.01832,0.843322339035,0.554564301721,2002,2490,7884,heard on Pandora
KORITSU HOSPITAL,Goku Tama Rock Cafe,An Cafe,267.31057,0.455371855032,0.313866600157,0,6388,42801,"J-rock, rock, visual kei, oshare kei, asian rock"
The Painter And The Magician,The Road Home,William Coulter,253.54404,0.507862067492,0.338846449014,0,4425,8351,"instrumental, acoustic guitar, folk, soft, relaxing"
Scientas,Boss Drum (album),Shamen,337.71057,0.605880471066,0.393660867924,1992,6288,14438,"ambient, electronica, chillout, electronic, jazz"
You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],Live! At The Royal Albert Hall,Tiny Tim,197.90322,0.593496043831,0.40489733548,2000,20,29,
Spanish Harlem,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996,Phil Spector,130.61179,0.567268548649,0.38797334626,0,10021,20890,"60s, phil spector, spanish harlem, rock, rock n roll"
The Hammer Song (2010 Digital Remaster),The Good Son (2010 Digital Remaster),Nick Cave & The Bad Seeds,255.4771,0.694025280206,0.479407675575,0,310,686,"post-punk, australia, 2010, best of 2010, obscure yet streamable tracks"
Drugs,Circle Of Demons,At All Cost,443.68934,0.640860156052,0.322206370044,2007,1142,5264,groove metal
Someday (Immune Album Version),Immune,Soul Embraced,248.81587,0.627655166739,0.352824194014,0,167,334,
Narrative #1,If You Love These Blues_ Play'em As You Please,Michael Bloomfield,35.97016,0.495066660974,0.372179877857,0,253,466,
Somebody's Brother (Somebody's Brother Album Version),Somebody's Brother,Scott Wesley Brown,191.21587,0.497307512275,0.342406391105,0,10,25,
Squarebiz,From the Corner To the Block,Galactic,205.08689,0.690492032024,0.458987257866,2007,2049,5525,"Hip-Hop, party, groovilicious"
Portrait Of Clare (from 'Portrait Of Clare'),Classic British Film Themes Of The 40's & 50's,Charles Williams And His Orchestra,196.75383,0.389802966828,0.287731467837,0,1,2,
Love Thing,Live Up  & Close,Bebe Winans,278.22975,0.600195392799,0.488181389999,2002,390,1055,Bebe dtr
Dress Me Up,Vibe Central - The Essential Remixes,Eric Champion,327.49669,0.441107680203,0.334002497497,1996,254,908,
Bean Fields (Live) (2001 Digital Remaster),A Brief History,Penguin Café Orchestra,270.78485,0.635087811262,0.40650824852,2001,386,756,"burlesque, iahs folk"
Wo bleibt die Mark?,Rares für Bares 2004,Zeltinger Band,222.24934,0.372010879487,0.285942678572,0,18,61,
Sambangole / Tres Golpes Na' Mas,Voodoo Love Inna Champeta Land,Colombiafrica - The Mystic Orchestra,318.79791,0.494643265009,0.201307558029,2007,161,384,
Did It Again (featuring Kid Cudi),Did It Again Feat. Kid Cudi,Shakira,242.02404,0.83317856089,0.804219797447,0,7333,26248,"pop, female vocalists, entrancing"
Recht auf Lungenkrebs,Hexenjagd,Die Bandbreite,181.08036,0.540862497087,0.294114827683,0,135,642,
Skincree,Kin-Burst 9104,Götterdämmerung,250.14812,0.421274539767,0.428863109527,0,2238,17003,"goth, industrial, Gothic, darkwave, dutch"
She Came Along To Me (LP Version),Mermaid Avenue,Billy Bragg & Wilco,207.98649,0.703690572411,0.529195922281,0,1120,1810,"wilco, bragg, Skitfin glad svajig country med fin text"
Pardesi Pind Wich Ageya,Pump Up The Bhangra,Pardesi,254.9024,0.386383775024,0.256350362904,0,54,86,
Dis moi,Miltape Vol.1,Mil,200.56771,0.640971682578,0.271664878709,0,27,105,
Persiana Americana (Live),Ruido Blanco,Soda Stereo,343.562,0.711165786578,0.466826992527,1987,2400,5709,"80s, argentina, Rock Latino, Rock Argentino, Rock en Espanol"
Zeigt her eure Füße,Zeigt Her Eure Füsse,Spieluhrmelodien,131.94404,0.588117649664,0.378106965104,0,5,6,
Tra-La-La Musette,Tango Pour Madameon,Andre Verchuren,156.26404,0.360729205802,0.26712486735,0,0,0,
Under World Dub,Dub Massacre Part 1 & Part 2,The Twinkle Brothers,186.8273,0.507009974459,0.323017196688,0,356,955,dub
Lil Stuntin,The Return Of O-Tumma,Tum Tum,206.28853,0.592494980056,0.350628946897,0,19,61,
Past Meets Present,In The Electric Mist,Marco Beltrami,170.52689,0.594832623751,0.378649978962,0,162,264,
Extrication Love Song,Double Dose,Hot Tuna,270.96771,0.567278871183,0.405178358908,1976,1611,3534,"Acid Rock, otro temaso"
Don't Bring Flowers,Don't Bring Flowers,Erik Hassle,308.81914,0.630667218526,0.474247725455,2009,7238,47191,"pop, electropop, rock, swedish, Love"
The Prayer - Feat. T.O. & Timberly K. Simmons,Undergrounds Series Vol. 1: Dayz Of Our Livez,Agency 1.9.9.4,230.37342,0.389902813561,0.0,0,19,284,
You Say Keep It Gangsta,Masquerade,Wyclef Jean featuring Butch Cassidy and Sharissa,238.47138,0.791465542177,0.477889303916,2002,1867,4905,"Hip-Hop, 00s, 2002, lauryn hill, fugees"
Rock the Spot,A2G EP,Blackalicious,260.33587,0.697113662713,0.518784102366,1999,17250,47276,"Hip-Hop, hip hop, underground hip-hop, heard on Pandora, conscious"
Pop A Cap In Yo' Ass,Outspoken Part 1,Ben Watt feat. Estelle,389.19791,0.612235270886,0.385209427413,2005,597,2416,
Swing Swang,Icons,Naughty By Nature,245.65506,0.679748141444,0.458595402877,2002,3417,9330,"Hip-Hop, hip hop, rap, chillout, 2002"
Gib deinem Herzen ein Zeichen (Radio Mix),Gib deinem Herzen ein Zeichen,Jenney,205.97506,0.0360436167291,0.0,0,0,0,
C'est Dimanche,Le Jeu des Balcons Mal Fermés,Aurélien Merle,286.85016,0.431082532303,0.0,0,19,31,
Use Me,Deep 2,Far Too Jones,249.02485,0.417170427903,0.272729377624,1997,575,1105,"alternative rock, good, Acoustic Rock, Discoverockult"
Big Train,Conway Twitty's Big Train,Conway Twitty,140.7473,0.663231984801,0.493711076643,2009,132,201,
The Love We Had Version,Magic,Jimmy Riley,229.14567,0.477724732492,0.299705214087,0,42,46,
If Ever,The Pretender,Foo Fighters,253.67465,0.839275392927,0.550762084656,2007,12892,45130,"Grunge, Love, amazing, b-side, 4 of 10 stars"
If Ever,The Pretender,Foo Fighters,255.65995,0.839275392927,0.579664021908,2007,12892,45130,"Grunge, Love, amazing, b-side, 4 of 10 stars"
Stairs To the Attic,In the Attic of the Universe,The Antlers,277.99465,0.726299713385,0.466946703147,2007,37175,175980,"miles and miles of stairs, indie, Mellow, great lyrics, guitar buildup"
Uncle Interlude,TheBurbsLife,John Brown,24.47628,0.641525136191,0.387181941622,0,0,0,
Lekeitio,Mestijaia,Mal De Ojo,238.10567,0.400890514294,0.0,0,4,6,
Left To Starve,10 Years Of Abuse And Still Broke,Eyehategod,247.01342,0.67611955121,0.390361787365,1992,18347,73079,"sludge metal, Sludge, metal, NOLA, doom metal"
Vortex,Titus - Original Motion Picture Soundtrack,Elliot Goldenthal,92.86485,0.599133769097,0.392994622588,2000,722,2579,"genius, composer, under two minutes, shorter than 2 minutes, solo trumpet"
Prelude And Fugue In C Major BWV 545 : Prelude,Bach: Organ Works Vol.2,Lionel Rogg,137.32526,0.320855383197,0.291271029996,0,16,24,"baroque, organ"
Romantic Rights,You're A Woman_ I'm A Machine,Death From Above 1979,195.29098,0.738594498768,0.467071006345,2004,291406,2180963,"indie, indie rock, rock, alternative, dance punk"
The Wedding Samba,Doin' The Salsa - The Very Best Of Edmundo Ross,Edmundo Ros,170.37016,0.448026304494,0.323634923325,0,3061,9307,"energy, pozytywnie, linedance 2008, do skakania po pokoju, wedding smba"
Iron Man,First Band On The Moon,The Cardigans,259.76118,0.74987636719,0.528302262284,1996,123588,541780,"cover, covers, pop, female vocalists, alternative"
Please Remember Me,B.B. King,B.B. King,192.88771,0.708735400038,0.542289933434,0,947,1920,
Solid Gold (Evolution Mix) (2005 Digital Remaster),Le Funk,VHS Or Beta,508.02893,0.671610639836,0.421973968279,2002,47,84,
Embraceable You (LP Version from 'When The Boys Meet The Girls'),Connie Francis In Hollywood,Connie Francis,135.47057,0.532611280169,0.456080519824,0,432,493,"oldies, ROY, 60s pop, suf"
Mad World (Money-G. Remix),Mad World,Jan Wayne,495.38567,0.598985506512,0.404116909606,0,313,1529,trance
Honey,The Best Of Both Worlds,R. Kelly & Jay Z,242.15465,0.811092052861,0.815681531405,0,14544,27966,"rap, heard on Pandora, -favorites-, -yulunga-, -pop-and-hip-hop-"
Take Your Time feat. Yannick Noah,Black Magic,Jimmy Cliff,193.64526,0.672199944412,0.466784211628,0,84,143,
Up To Zion (High Key-Premiere Performance Plus w/o Background Vocals),Up To Zion (Premiere Performance Plus Track),Ronnie Milsap,171.25832,0.632592419749,0.497690506998,0,3,5,
Toccata Et Fugue En Ré Mineur BWV 565,Bach: Favorite Organ Works,Lionel Rogg,499.51302,0.320855383197,0.291271029996,0,107,328,
Little Edith,Doyle's Brunch,O'2L,290.08934,0.379173495891,0.29149863156,2005,159,424,
Only One You,Devil in the bottle,T.G. Sheppard,196.62322,0.449323615208,0.343281881787,2002,7305,24301,"country, classic country, male vocalists, my favorite, love songs"
Brazil Mon Amour,Lemon Soul,Zen Lemonade,493.7922,0.450340394667,0.370027458788,2001,626,1174,"psy trance, k3m1k4l b34ts"
Bass Pro Shop & Wal-Mart,The Best Of Blue Collar Comedy,Larry The Cable Guy,148.37506,0.329122231585,0.320460182395,2009,443,1121,comedy
Innizar,Icarus,The Forms,208.14322,0.576568765594,0.41252805158,2003,757,3545,
Johnny Can't Dance,Live! At Grant Street,Clifton Chenier,281.15546,0.504223776881,0.377432971579,2001,881,1955,"zydeco, New Orleans"
River Is Waiting,Rounder Records' 40th Anniversary Concert,Irma Thomas,240.69179,0.623823767852,0.441106359144,2008,1378,3431,
Come Here Feat. Jay Sean,The Project,Rishi Rich,201.92608,0.492669502562,0.331373169899,2006,58,254,
Can't Break This Man,What You Thought You Heard,Borialis,294.68689,0.454043995003,0.421415102542,0,3189,16760,"hip hop, rock, funk"
Bladecrash Electrocution,Knowledge Zombie,Pumpkin Buzzard,193.20118,0.391108884632,0.240098405753,0,6,9,
Play That Beat,Built From Scratch,X-ecutioners,286.77179,0.619260604878,0.416935871661,2001,5167,12149,"hip hop, uhh"
The Ambush,You And Me,Open Hand,136.98567,0.614887588217,0.377828215446,2004,5002,22300,"stoner, rock, guitars, Stoner Rock, vocals"
Mash Up Mi Life,Niney Presents: No Hiding Place!,Sugar Minott,258.01098,0.606975737219,0.386289651246,0,9,9,
Bertie's Pets (Bonus Material),Gift Grub 10 (Deluxe Edition),Mario Rosenstock,250.30485,0.334542783657,0.0490343808485,0,4,5,
Through The Wire,Through The Wire,Kanye West,271.25506,0.877213745925,1.08250255673,2003,1009095,9441521,"hip hop, Hip-Hop, rap, Kanye West, rnb"
El Aranero,Coleccion Estelar de Sabor Cumbia,Los Hispanos,242.28526,0.412410302837,0.302839759657,0,21,37,
Marilyn,Lauluja rakastamisen vaikeudesta,Juice Leskinen,158.45832,0.553468200261,0.429149837003,1994,12117,62633,"finnish, 1974, suomirock, juice leskinen, LOVE PAUL"
Una na na,7 Latidos,OV7,239.67302,0.577232155031,0.431448034568,2001,2490,5578,mexican
She's My Marijuana (LP Version),The Katies,The Katies,216.29342,0.502358283704,0.262371625485,0,8,23,
Rice Dream Girl,The First Two Albums,Casiotone For The Painfully Alone,108.40771,0.665322161906,0.394217198901,1999,11420,40822,"amazing, indie, sleepytime, good day, check this out"
Time After Time,After Ours,Ann Hampton Callaway,312.65914,0.50677396849,0.37976178373,0,1243,2929,
É Sempre Assim,Me Diz Amor,Flávio José,219.29751,0.424278926896,0.29547099049,0,1005,2905,
The End Of The Line,Broken_ Beat & Scarred,Metallica,472.45016,0.852136186667,0.780334119573,2008,329971,2181651,"thrash metal, heavy metal, metal, metallica, rock"
Where Were You Last Night,Pee Wee King's Country Hoedown,Pee Wee King,167.00036,0.408071910562,0.313667191807,0,46,152,
Empire Falls,All Empires Fall,Primordial,458.9971,0.751040126113,0.418193099976,2007,65606,497831,"black metal, folk metal, pagan metal, Folk Black Metal, epic"
LA River (Acoustic),Let The Dominoes Fall,Rancid,163.29098,0.850728265858,0.542054631464,0,545,2616,"punk, acoustic"
Inner City Blues (Alternate Mix) (Bonus Track),Closer To It!,Brian Auger's Oblivion Express,265.7171,0.450779113181,0.324672497108,0,51,72,
Right to Work (Live),Punk In London,Chelsea,145.55383,0.555730918182,0.352868133562,1991,2421,4396,"british, punk rock, male vocalist"
All I Ever Really Wanted,Donnie McClurkin... Again,Donnie McClurkin,198.5824,0.606011003247,0.487202994556,0,2100,5919,"christian inspirational, gospel, Contemporary Gospel, my music, Contemporary Gospel Tag"
Princess Black,Black Woman And Child,Sizzla,274.15465,0.732571744691,0.45798167407,1997,1419,3511,conscious reggae
Misty Mountains,Never Seen The Light Of Day -Deluxe Version,Mando Diao,144.03873,0.807779927796,0.486825413499,2007,33926,187040,"rock, swedish, seen live, indie, alternative"
Searching For Home,Up The Dose,Skrape,198.81751,0.505846144611,0.366592713309,2003,2102,5881,
No more going home,Alles nur ein Traum,Rainer Bielfeldt,239.01995,0.407448072217,0.0,0,6,17,
Cicada,Frogstomp,Silverchair,312.13669,0.767768809032,0.536219992815,1995,61110,211617,"Grunge, alternative rock, rock, post-grunge, 90s"
Bolero Militar,Don Leopardo,Bersuit Vergarabat,208.56118,0.615504102642,0.439836358888,1996,2328,5532,"indie, pop, acoustic, Fusion, 90s"
The Reason I Go On,Taking Chances,Céline Dion,224.20853,0.737437395434,0.663686475969,2007,4366,25249,"pop, female vocalists, Celine Dion, singer-songwriter, beyonce"
The Girl From Ipanema (Garota De Ipanema),Jazz Express - Bossa Nova Nights,Paula Santoro,192.41751,0.370215709399,0.289970666912,2006,672,2234,"jazz, Bossa Nova, brazil, songs with place names"
Energia,Selecao De Ouro,Sivuca,238.00118,0.47962074723,0.324334204809,0,583,1241,6 of 10 stars
Put You Back In The Jail,Blind Boy Fuller Vol. 3 1937,Blind Boy Fuller,160.28689,0.541231189007,0.360170271249,0,561,1190,
There Alone Go I,Moss,Moss,274.12853,0.602555589129,0.389535576189,0,74,295,
Water-Liked,Wish,Janice Vidal,226.7424,0.449048444559,0.429601592824,0,31,73,
Stockholm Syndrome,Absolution,Muse,297.01179,0.929030287441,0.791500972758,0,920486,7775894,"alternative rock, rock, alternative, Progressive rock, Muse"
Stockholm Syndrome,Absolution,Muse,296.95955,0.929030287441,0.750426551019,0,920486,7775894,"alternative rock, rock, alternative, Progressive rock, Muse"
No Consolation,Hold Me To It,Bob Margolin,182.83057,0.555985052699,0.326848818026,0,563,1108,"blues, Slide, white man blues"
Jealous Again,Live at The On Broadway 1982,Black Flag,136.14975,0.731208047166,0.547506775318,1980,87781,409157,"punk, hardcore punk, hardcore, punk rock, black flag"
Maria De Santiago,Precious Little,Jeremy Spencer,235.04934,0.520933079331,0.206020371985,2006,444,1029,"Fleetwood Mac, christine mcvie, Stevie Nicks, danny kirwan, bekka bramlett"
Faith Healer (Digital Single),Faith Healer,The Gone Jackals,248.18893,0.441049960184,0.353000688284,0,275,617,
À Mon Avis,Bakolo Mboka,Les Bantous De La Capitale,431.93424,0.427987491653,0.273365751429,0,24,38,
Secrets,Secrets,Sunscreem,241.89342,0.546727553963,0.386180416079,1996,566,2298,"dance, UK, 90s"
Verde Bosque,Fuego Gris,Luis Alberto Spinetta,355.29098,0.577633149704,0.439843854133,1994,1453,4024,
Autumn Leaves (1999 Digital Remaster),Wild_ Cool & Swingin',Louis Prima And Keely Smith,171.4673,0.578998679186,0.390828595508,0,13,32,
Alma de B-Boy,Comunicaflow Underground,El Gran Silencio,208.66567,0.639883304093,0.375494483494,0,3966,8867,"mexico, hip hop, 777, Electrocumbia, 999"
I Heard Her Call My Name,The Very Best Of The Velvet Underground,The Velvet Underground,276.68853,0.750621598164,0.498497972686,1968,176604,621455,"proto-punk, rock, 60s, psychedelic, noise rock"
